Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2012-09-01,2012-12-01,-1.6759017886272431,1.1793716328018178,1.4768898793378216,1.4578038931842974,8.152586311119215,0.19497291328318692,-0.4353856468247485,0.27843270853251667,-0.864953437788163,-0.5911857718703395,0.9224693485675672,1.4571588514455946,0.23194827092459136,-0.0805283662405004,-0.2470869726372925,0.07643589599684701,0.08974379898325865,0.0,0.7559968832388788,0.027623506661547614,0.15214833655651133,-0.225248147345279,-0.08671111477174367,-0.08270288647376418,0.7997006988333542
2012-12-01,2013-03-01,1.0026598726764036,0.0710832227081681,0.7957165893635022,0.8269082932959385,0.8678350547660402,0.6648751681782665,-0.5953826692453035,-0.8282768317373623,-1.7825456317661192,-1.573348684593956,-0.19376827327279855,0.26880271207279005,0.19378801010122976,0.05855580029918576,0.12896185954335573,-0.031148776764438734,0.0,-0.04413229020166727,-0.441942479427062,-0.02200981730535212,0.07749481422811753,-0.12649797188241663,-0.10122774608923803,-0.055022680839549865,0.6280525111472338
2013-03-01,2013-06-01,0.9673552161846288,1.2456431519922262,0.7126849120408347,0.860930825375576,0.07744417521605343,0.4840907809295042,-0.1279526276012355,-0.05838064364933615,-1.2183346697676178,-0.9148425070222749,0.7008367556047723,1.1037776194661397,0.29580117900010544,-0.06270928856709533,-0.3106348841136144,0.7282797963115437,0.1055741695510216,0.0,0.8362631888655675,-0.05794803286615287,0.046365104866943674,-0.44179728938587953,-0.06989539750628493,0.08118418312236153,0.39096160171381517
2013-06-01,2013-09-01,-0.5156316360427127,-1.583577553277138,0.6190228852222383,0.7408225996681748,1.1405084821376779,0.6065517646166807,-0.0553795839522308,-0.32236606326083717,-0.9869766325886431,-0.709206994740974,0.5533185932232954,0.8794713488507355,0.22455143654452703,-0.018410042747570243,0.0997879795297001,0.0,-1.4570639219921577,0.0,-0.5586031476894157,-0.027697926116679258,0.07932836014072715,-0.2190760834119977,-0.118690806915045,0.0022967358887178158,0.6345513000365822
2013-09-01,2013-12-01,-1.1860208515447113,0.9673552161846288,1.1211381661608784,1.1566526180107963,4.6370284890694755,0.23050907849876784,0.0670906503184021,0.6054346672507371,-0.4401333370636529,-0.08968154217045649,1.1695388869968681,1.6427612957556903,0.18453078471851955,-0.025709187421268983,-0.19599067225223832,0.053745316202188816,0.0,-0.02866454080383589,0.631640877115237,-0.008189602067909557,0.09455489664234727,-0.3018899648358213,-0.07102126182091578,-0.02862355948121578,0.8475029149080614
2013-12-01,2014-03-01,0.7453886205475158,0.3457214144086507,0.6054618547947118,0.6407520461701728,0.15973387566284608,0.5619367288774317,0.0027728372861801,-0.09714396424853611,-0.9895442200115311,-0.7539617561377554,0.5611255800075908,1.059628374900079,0.15496206581366756,0.1272685268251593,0.6242549277635225,-0.049090420079654744,-0.006807710197077266,-0.033811069082951374,-0.4706529815446501,0.0,0.038356311736443625,-0.28197721983274426,-0.11556126783644793,-0.031329477638936315,0.5450717942959872
2014-03-01,2014-06-01,1.1545891680473377,0.9673552161846288,0.6570767418632095,0.7023349278448372,0.03505655273012718,0.5548047954561786,0.0495813252518573,0.002772837286180163,-1.0427951670282098,-0.6853177636127583,0.699813581475528,1.0742844614141058,0.3279640659364323,-0.09558496817337903,-0.41848917837657257,0.636765238054671,0.09554408111295261,0.0,0.550354018368981,-0.012756405557680737,0.005057470602973402,-0.3180282948789285,-0.10815135368833874,0.15667637111105834,0.47596823760889184
2014-06-01,2014-09-01,-1.064681367721576,-0.8059238106387312,0.5597337694025066,0.6261723169253595,0.06695547334748173,0.4636554588267931,-0.0876811076678585,-0.02299171839714731,-0.7580087600891795,-0.5775733468111,0.6582795024273835,1.1416644591922216,0.1565098414432598,0.030005977452812624,0.09945037551018394,-0.020664186780349633,-0.9070706558578792,0.0,-0.45855674120998297,-0.0214284821334154,0.024255081036935078,-0.20669054205613427,-0.08597054106973469,0.13891586118180327,0.6018300432870299
2014-09-01,2014-12-01,-2.1510413154555152,0.748474157660084,1.7263192246210175,1.7072168154208323,8.407189978836778,0.11438506051127272,-0.3289362236455595,0.3959426446333403,-0.5615851758688173,-0.21665168280655683,1.0147671290106075,1.452026797969097,0.35235165635534443,-0.01895524929793424,-0.1463262191989165,0.031082157388815063,0.054476978278406966,0.0,0.48986673578167966,-0.026972820584922754,0.008492424625318462,-0.3045429793745089,-0.06796295626207077,0.11551300182237503,0.613803084481842
2014-12-01,2015-03-01,-1.4527353949258526,0.1278335461929458,0.9749831586224315,1.0235433162382268,2.4981981776293996,0.23626664823155766,-0.8784672275139016,-0.483324992234202,-1.3638266169026636,-1.08326801168106,0.13699598535916735,0.5985875237976224,0.6514246140926729,0.0867883359250563,0.16372703333912134,0.0,0.014513590604233517,-0.029660850571060472,-0.44394634753825113,-0.02943906012830712,0.05472117540064123,-0.22660129745462695,-0.07981287041969429,0.03333566441007824,0.5842081726257552
