Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Factor_1,Shap_Factor_2,Shap_Factor_3,Shap_Factor_4,Shap_Factor_5,Shap_Linear_Pred,Shap_Constant
2012-09-01,2013-09-01,-0.0553795839522308,0.9112888980970624,-0.8908828823161572,-0.0515964786277578,2.258248506046634,2.818211377429198,0.9344479541874845,0.5898610853267532,0.5699383490984389,99.99999999999365,6.190476906974196,-4.994742134782654,0.9483370000712391,0.17517132168741423,0.0,-0.014711039154001767,-0.014406311729321806,0.005763509016605837,0.0,0.0,0.0060697626139889545,-0.01937046135900322,0.07294140487152691,-0.005405069394473452,0.03142419639725942,-0.10224322193465439,0.1122672072313818,0.8389589215377541
2012-12-01,2013-12-01,0.0670906503184021,0.5182549193299302,-0.9944769528806852,-0.5271239230016711,1.4416923543279836,2.564858959294547,0.20354919763270646,0.37077898995763797,0.3351485233336171,79.09594560363988,9.999997560694059,-7.216176149061568,0.7761010484496548,0.30172011176014746,0.0,-0.016657789780312685,-0.015108005009528304,0.0,-0.004437872624503499,0.0,-0.0029502108402214566,-0.029184403279295616,0.04672147990213789,-0.10664539843132186,0.033500005715081625,-0.1638154383149294,0.08476493600811692,0.6920676159847066
2013-03-01,2014-03-01,0.0027728372861801,0.5088548883534827,-0.9658451806147994,-0.5271239230016711,1.406147598913865,2.818211377429198,0.2561190424124879,0.3886681307832287,0.3664918672293732,45.40643043208493,9.999999999999849,-6.542792807628892,0.7065899892276264,0.2846007387174365,0.0,-0.005347014952802192,-0.04009126976478373,0.004901039713770595,0.0,0.0,0.0017497905036478745,-0.037882043642577114,0.0038890810681147833,0.006060673643007426,0.02132903271430568,-0.26861727861029244,0.15985642698312733,0.6630064506979645
2013-06-01,2014-06-01,0.0495813252518573,0.2582709902375413,-1.0188088444693657,-0.6364083525426167,1.3633448857839348,2.2621898424191187,0.04355137627183702,0.2718506386295398,0.22996543244235168,18.648467055232185,9.999999999999392,-4.61359943905296,0.4729419022282019,0.4363463536334682,0.0,-0.0014394929778390882,0.014833804873066903,0.0,-0.009466478742046348,0.0,-0.006184296440062361,-0.06523790706465128,0.028256392166947582,-0.18668902339254384,-0.001400982226213543,-0.22596431170443437,0.07512878740277902,0.6364344983425386
2013-09-01,2014-09-01,-0.0876811076678585,0.280183855097027,-0.926836457039304,-0.7167919965470411,1.3633448857839348,1.99794781790617,0.13532463083001056,0.29943030434349077,0.2750564095171255,27.949008123957007,9.999999999999998,-5.126965093117031,0.5350821480861854,0.3357671325826778,0.0,-0.015874313167155527,-0.057066009081605605,-0.004668828027798358,0.0,0.0,0.0056619026503217425,-0.10963767400398175,-0.021748538420971755,-0.22187308506539083,-0.0013940371008004382,-0.007496006711499702,0.08796096678707306,0.6263194772388361
2013-12-01,2014-12-01,-0.3289362236455595,-0.0446377210034931,-0.9944769528806852,-0.6364083525426167,0.5798398299497444,1.390055142418145,0.08082563860452104,0.21119815533917485,0.19919739819460233,6.7326491616286495,3.017004502996869,-1.5592102712042215,0.4726388825519607,0.33537134660799045,0.0,-0.003765140356479325,-0.016303044676425633,0.0,-0.005240093841072955,0.0,-0.0016416596913568782,-0.08638048638747706,-0.029022840474615275,-0.24726681327624797,-0.0035809313969036587,-0.2607589589566067,0.026245411220414273,0.5830768368332782
2014-03-01,2015-03-01,-0.8784672275139016,0.1727226403368753,-0.8874755505987153,-0.5271239230016711,1.3337604297849872,1.5602526647227761,1.105000138272134,0.761617362956685,0.7669872768207091,18.48187094465817,9.999999999170612,-4.043767237395536,0.42171982511401723,0.052732710012799236,0.0,-0.026684691519010737,-0.054981938473768636,0.0021215587362284328,0.002027833448668003,0.0,0.0019125598783996112,-0.1173373137766183,-0.060357820563638344,-0.2669306177729632,0.012922194882522607,0.0,0.1169033725705527,0.5631275029265032
2014-06-01,2015-06-01,-1.042713669218287,0.2205760861605732,-0.792608094681313,-0.3760460511540664,1.352716010561128,1.5500249397394583,1.5959010060451806,1.0136031087147142,1.0076220186270322,21.4835416610887,9.99999999999983,-3.8523643569903285,0.41100711915728666,0.013402554780692853,0.0,-0.010813686538183756,-0.022835778969604474,0.0,0.003043585405152649,0.0,0.0041573792558853,-0.09156399856841219,-0.03180030562368871,-0.2287573714317014,-0.010761336232900768,0.024141771835055538,0.09132531554923598,0.4944405114797351
2014-09-01,2015-09-01,-1.4541319195251925,0.054433359538919,-0.8371791172530507,-0.4353856468247485,1.1007326913034632,1.5060999722089186,2.2757692011977806,1.3173945095191997,1.3054111683364562,13.560574912693614,7.78536408620644,-2.8712914654190675,0.3813612376697121,0.00045564189250021643,0.0,0.0027205606177330144,-0.020456159833028155,0.0,-0.00104120083520779,0.0,-0.0016214887574401702,-0.13599691668128697,-0.07612850468442073,-0.2520186778898744,-0.014418358240583566,-0.08277896723025047,0.08213109885546169,0.5540419742178166
2014-12-01,2015-12-01,-1.316989762101528,0.0319198081969673,-0.9557837731025608,-0.5271239230016711,0.6785664820509574,1.390055142418145,1.8195570288428717,1.047515439369212,1.0351709798031887,7.150644902239554,1.9784932585748916,-1.0220281324191829,0.4976789922102283,0.0058323704161105105,0.0,-0.009360196467152236,-0.0025120210990730307,0.0,0.007215334559583675,0.0,-0.0022081393806219025,-0.0704883401060904,-0.047672836172439746,-0.16844532807839385,-0.007076301724101427,-0.16318241255773558,0.0572475614154029,0.438402487807589
