Feature,MeanAbsSHAP,MeanSHAP
target_headline_12m_lag2,0.016500201596494832,0.015998113933287247
target_headline_12m_lag3,0.002903415090498213,-0.0004206329066222012
oilprices_lag2,0.00045338299914480027,0.000393575965112503
M2_change_lag2,0.00044131598616858366,0.0002920725945416259
kofbarometer_lag2,0.00043458520548283515,-0.0004331711526606584
Saron_Rate_lag2,0.00042256296059119575,-0.0002800488788773155
M1_change_lag2,0.00042188212384386615,0.0002792108384098717
variable_mortgages_lag2,0.00041044345217149033,-0.0003592706660771601
EU_fin_spread_lag2,0.0004066953969940869,0.0002691599296446597
CH_2int_lag2,0.0004066953969940869,-0.0002691599296446597
fin_spread_lag2,0.0003569199286857815,-0.00031242028551493645
Vol_loans_lag2,0.0002665480000925933,0.0002368822180060619
gdp_index_ch_lag2,0.00021563794192475493,-0.00018645882322040886
Wage_change_lag2,0.00021507058541899056,0.00018439083965355327
Business_Confidence_EU_lag2,0.0002053295849758572,-0.00017754534496666963
gdp_index_eu_lag2,0.00019173543924949824,-0.0001657906955195509
oilprices_lag3,0.00011529688289238225,0.00010061557531122188
variable_mortgages_lag3,0.00010454693687306558,-9.159927358919873e-05
kofbarometer_lag3,0.00010278030375970477,-0.00010198348412320603
M2_change_lag3,9.717352617787792e-05,5.272795999026093e-05
M1_change_lag3,9.289437702277159e-05,5.040602299448097e-05
Saron_Rate_lag3,9.276642236938312e-05,-5.048257848601698e-05
fin_spread_lag3,9.09135839678608e-05,-7.965434951917869e-05
CH_2int_lag3,8.955040615984086e-05,-4.859152918320924e-05
EU_fin_spread_lag3,8.955040615984086e-05,4.859152918320924e-05
sin_cycle_1_lag2,7.723289840522866e-05,-2.0744220433520487e-05
Vol_loans_lag3,6.814607456599801e-05,6.00997692163893e-05
cos_cycle_1_lag2,5.9081337239212446e-05,1.221750940307752e-06
Exchange_Rate_CHF_lag2,4.940757561851076e-05,-2.9673357877423912e-05
Wage_change_lag3,4.661470955930517e-05,4.010636746544611e-05
gdp_index_ch_lag3,4.596751158293969e-05,-4.028304016755167e-05
Business_Confidence_EU_lag3,4.37700804944215e-05,-3.835734957095523e-05
gdp_index_eu_lag3,4.0872218246438145e-05,-3.581784509669368e-05
Manufacturing_EU_lag2,3.2622832741648506e-05,-2.4447896869748764e-05
sin_cycle_1_lag3,3.235844658134948e-05,-4.340184972203363e-06
sin_cycle_2_lag2,3.2014988660819745e-05,2.5776623773187407e-06
cos_cycle_1_lag3,2.9770811955699305e-05,1.2481594662772062e-05
real_turnover_lag2,2.550297137086882e-05,1.911219724187721e-05
cos_cycle_2_lag2,2.0044410643872557e-05,-5.358640068152295e-06
sin_cycle_2_lag3,1.6027274817659712e-05,-9.736169590461943e-07
Exchange_Rate_CHF_lag3,1.3872050304337714e-05,-7.694576511984096e-06
retail_turnover_lag2,1.2620584195762943e-05,-7.1229685567095e-06
Manufacturing_EU_lag3,9.280227778398252e-06,-5.931000019426279e-06
core_1m_lag2,9.265984973390775e-06,4.942644692130325e-06
cos_cycle_2_lag3,9.091200505362356e-06,-2.242171356193181e-07
headline_1m_lag2,8.791224070967484e-06,-4.011735964792818e-08
infl_e_current_year_lag2,7.773442948115558e-06,4.387276281187638e-06
core_1m_lag3,7.515872799781015e-06,-9.29322321014776e-08
real_turnover_lag3,7.254838512091533e-06,4.636572332449367e-06
headline_1m_lag3,5.344581495020755e-06,7.113368833079851e-07
retail_turnover_lag3,5.12907212357678e-06,-1.1719443230316514e-06
infl_e_current_year_lag3,3.159168300844551e-06,7.218399871309386e-07
